Date,Product_ID,SKU_No,Required_Qty,Available_Stock,Station,Status
30-12-2017,M001,SK0014,234,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0015,78,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0016,78,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0018,78,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0020,78,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0021,234,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0023,78,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0024,234,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0026,78,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0027,78,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0028,78,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0029,156,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
30-12-2017,M001,SK0030,156,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0010,74,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0013,74,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0014,223,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0015,74,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0016,74,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0018,74,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0020,74,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0021,223,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0023,74,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0024,223,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0026,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0027,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0028,74,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0029,149,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
31-12-2017,M001,SK0030,149,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0010,77,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0013,77,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0014,231,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0015,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0016,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0018,77,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0020,77,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0021,231,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0023,77,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0024,231,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0026,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0027,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0028,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0029,154,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
01-01-2018,M001,SK0030,154,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0010,77,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0013,77,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0014,232,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0015,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0016,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0018,77,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0020,77,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0021,232,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0023,77,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0024,232,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0026,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0027,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0028,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0029,155,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
02-01-2018,M001,SK0030,155,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0010,79,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0013,79,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0014,237,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0015,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0016,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0018,79,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0020,79,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0021,237,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0023,79,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0024,237,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0026,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0027,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0028,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0029,158,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
03-01-2018,M001,SK0030,158,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0010,79,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0013,79,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0014,236,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0015,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0016,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0018,79,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0020,79,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0021,236,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0023,79,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0024,236,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0026,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0027,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0028,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0029,158,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
04-01-2018,M001,SK0030,158,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0010,76,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0013,76,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0014,229,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0015,76,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0016,76,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0018,76,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0020,76,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0021,229,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0023,76,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0024,229,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0026,76,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0027,76,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0028,76,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0029,152,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
05-01-2018,M001,SK0030,152,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0010,81,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0013,81,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0014,242,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0015,81,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0016,81,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0018,81,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0020,81,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0021,242,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0023,81,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0024,242,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0026,81,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0027,81,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0028,81,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0029,161,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
06-01-2018,M001,SK0030,161,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0010,77,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0013,77,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0014,231,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0015,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0016,77,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0018,77,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0020,77,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0021,231,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0023,77,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0024,231,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0026,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0027,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0028,77,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0029,154,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
07-01-2018,M001,SK0030,154,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0010,80,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0013,80,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0014,240,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0015,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0016,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0018,80,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0020,80,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0021,240,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0023,80,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0024,240,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0026,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0027,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0028,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0029,160,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
08-01-2018,M001,SK0030,160,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0010,80,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0013,80,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0014,241,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0015,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0016,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0018,80,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0020,80,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0021,241,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0023,80,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0024,241,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0026,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0027,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0028,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0029,161,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
09-01-2018,M001,SK0030,161,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0010,82,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0013,82,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0014,246,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0015,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0016,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0018,82,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0020,82,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0021,246,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0023,82,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0024,246,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0026,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0027,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0028,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0029,164,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
10-01-2018,M001,SK0030,164,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0010,82,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0013,82,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0014,246,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0015,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0016,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0018,82,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0020,82,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0021,246,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0023,82,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0024,246,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0026,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0027,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0028,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0029,164,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
11-01-2018,M001,SK0030,164,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0010,79,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0013,79,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0014,238,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0015,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0016,79,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0018,79,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0020,79,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0021,238,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0023,79,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0024,238,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0026,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0027,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0028,79,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0029,159,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
12-01-2018,M001,SK0030,159,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0010,83,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0013,83,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0014,250,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0015,83,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0016,83,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0018,83,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0020,83,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0021,250,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0023,83,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0024,250,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0026,83,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0027,83,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0028,83,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0029,167,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
13-01-2018,M001,SK0030,167,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0010,80,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0013,80,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0014,239,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0015,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0016,80,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0018,80,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0020,80,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0021,239,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0023,80,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0024,239,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0026,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0027,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0028,80,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0029,159,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
14-01-2018,M001,SK0030,159,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0010,82,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0013,82,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0014,247,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0015,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0016,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0018,82,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0020,82,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0021,247,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0023,82,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0024,247,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0026,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0027,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0028,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0029,165,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
15-01-2018,M001,SK0030,165,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0010,82,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0013,82,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0014,247,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0015,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0016,82,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0018,82,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0020,82,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0021,247,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0023,82,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0024,247,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0026,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0027,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0028,82,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0029,165,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
16-01-2018,M001,SK0030,165,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0010,84,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0013,84,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0014,251,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0015,84,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0016,84,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0018,84,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0020,84,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0021,251,28,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0023,84,43,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0024,251,68,Line 1 - Station 3,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0026,84,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0027,84,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0028,84,23,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0029,167,85,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
17-01-2018,M001,SK0030,167,135,Line 2 - Station 1,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0010,83,54,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0013,83,23,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0014,249,68,Line 1 - Station 1,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0015,83,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0016,83,23,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0018,83,54,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
18-01-2018,M001,SK0020,83,43,Line 1 - Station 2,WAIT_FOR_PROCUREMENT
